account_id,transaction_id,transaction_type,amount,date
AC139,T04,Deposit,1099,2023-08-28
AC07,T04,Withdrawal,1099,2023-08-28
AC130,T04,Transfer,1099,2023-08-28
AC81,T04,Deposit,1099,2023-08-28
AC77,T04,Withdrawal,1099,2023-08-28
AC139,T04,Transfer,1099,2023-08-28
AC93,T04,Deposit,1099,2023-08-28
AC101,T04,Withdrawal,1099,2023-08-28
AC159,T04,Transfer,1099,2023-08-28
AC182,T04,Deposit,1099,2023-08-28
AC102,T04,Withdrawal,1099,2023-08-28
AC50,T04,Transfer,1099,2023-08-28
AC71,T04,Deposit,1099,2023-08-28
AC11,T04,Withdrawal,1099,2023-08-28
AC151,T04,Transfer,1099,2023-08-28
AC183,T04,Deposit,1099,2023-08-28
AC32,T04,Withdrawal,1099,2023-08-28
AC161,T04,Transfer,1099,2023-08-28
AC119,T04,Deposit,1099,2023-08-28
AC40,T04,Withdrawal,1099,2023-08-28
AC137,T04,Transfer,1099,2023-08-28
AC143,T04,Deposit,1099,2023-08-28
AC159,T04,Withdrawal,1099,2023-08-28
AC36,T04,Transfer,1099,2023-08-28
AC149,T04,Deposit,1099,2023-08-28
AC199,T04,Withdrawal,1099,2023-08-28
AC172,T04,Transfer,1099,2023-08-28
AC40,T04,Deposit,1099,2023-08-28
AC80,T04,Withdrawal,1099,2023-08-28
AC04,T04,Transfer,1099,2023-08-28
AC52,T04,Deposit,1099,2023-08-28
AC170,T04,Withdrawal,1099,2023-08-28
AC20,T04,Transfer,1099,2023-08-28
AC66,T04,Deposit,1099,2023-08-28
AC139,T04,Withdrawal,1099,2023-08-28
AC09,T04,Transfer,1099,2023-08-28
AC34,T04,Deposit,1099,2023-08-28
AC69,T04,Withdrawal,1099,2023-08-28
AC97,T04,Transfer,1099,2023-08-28
AC116,T04,Deposit,1099,2023-08-28
AC172,T04,Withdrawal,1099,2023-08-28
AC03,T04,Transfer,1099,2023-08-28
AC120,T04,Deposit,1099,2023-08-28
AC197,T04,Withdrawal,1099,2023-08-28
AC93,T04,Transfer,1099,2023-08-28
AC115,T04,Deposit,1099,2023-08-28
AC26,T04,Withdrawal,1099,2023-08-28
AC41,T04,Transfer,1099,2023-08-28
AC24,T04,Deposit,1099,2023-08-28
AC79,T05,Withdrawal,1086,2022-10-14
AC131,T05,Transfer,1086,2022-10-14
AC106,T05,Deposit,1086,2022-10-14
AC163,T05,Withdrawal,1086,2022-10-14
AC136,T05,Transfer,1086,2022-10-14
AC41,T05,Deposit,1086,2022-10-14
AC153,T05,Withdrawal,1086,2022-10-14
AC108,T05,Transfer,1086,2022-10-14
AC04,T05,Deposit,1086,2022-10-14
AC144,T05,Withdrawal,1086,2022-10-14
AC28,T05,Transfer,1086,2022-10-14
AC98,T05,Deposit,1086,2022-10-14
AC131,T05,Withdrawal,1086,2022-10-14
AC72,T05,Transfer,1086,2022-10-14
AC36,T05,Deposit,1086,2022-10-14
AC166,T05,Withdrawal,1086,2022-10-14
AC81,T05,Transfer,1086,2022-10-14
AC30,T05,Deposit,1086,2022-10-14
AC22,T05,Withdrawal,1086,2022-10-14
AC28,T05,Transfer,1086,2022-10-14
AC33,T05,Deposit,1086,2022-10-14
AC44,T05,Withdrawal,1086,2022-10-14
AC95,T05,Transfer,1086,2022-10-14
AC103,T05,Deposit,1086,2022-10-14
AC69,T05,Withdrawal,1086,2022-10-14
AC155,T05,Transfer,1086,2022-10-14
AC82,T05,Deposit,1086,2022-10-14
AC99,T05,Withdrawal,1086,2022-10-14
AC179,T05,Transfer,1086,2022-10-14
AC55,T05,Deposit,1086,2022-10-14
AC27,T05,Withdrawal,1086,2022-10-14
AC82,T05,Transfer,1086,2022-10-14
AC189,T05,Deposit,1086,2022-10-14
AC34,T05,Withdrawal,1086,2022-10-14
AC193,T05,Transfer,1086,2022-10-14
AC163,T05,Deposit,1086,2022-10-14
AC115,T05,Withdrawal,1086,2022-10-14
AC86,T05,Transfer,1086,2022-10-14
AC03,T05,Deposit,1086,2022-10-14
AC60,T05,Withdrawal,1086,2022-10-14
AC39,T05,Transfer,1086,2022-10-14
AC151,T05,Deposit,1086,2022-10-14
AC49,T05,Withdrawal,1086,2022-10-14
AC55,T05,Transfer,1086,2022-10-14
AC63,T05,Deposit,1086,2022-10-14
AC05,T05,Withdrawal,1086,2022-10-14
AC87,T05,Transfer,1086,2022-10-14
AC54,T05,Deposit,1086,2022-10-14
AC178,T05,Withdrawal,1086,2022-10-14
AC49,T05,Transfer,1086,2022-10-14
AC52,T05,Deposit,1086,2022-10-14
AC140,T05,Withdrawal,1086,2022-10-14
AC186,T05,Transfer,1086,2022-10-14
AC14,T05,Deposit,1086,2022-10-14
AC41,T05,Withdrawal,1086,2022-10-14
AC126,T05,Transfer,1086,2022-10-14
AC82,T05,Deposit,1086,2022-10-14
AC26,T05,Withdrawal,1086,2022-10-14
AC34,T05,Transfer,1086,2022-10-14
AC111,T05,Deposit,1086,2022-10-14
AC121,T05,Withdrawal,1086,2022-10-14
AC75,T05,Transfer,1086,2022-10-14
AC46,T05,Deposit,1086,2022-10-14
AC103,T05,Withdrawal,1086,2022-10-14
AC05,T05,Transfer,1086,2022-10-14
AC102,T05,Deposit,1086,2022-10-14
AC148,T05,Withdrawal,1086,2022-10-14
AC118,T05,Transfer,1086,2022-10-14
AC192,T05,Deposit,1086,2022-10-14
AC141,T05,Withdrawal,1086,2022-10-14
AC70,T05,Transfer,1086,2022-10-14
AC113,T05,Deposit,1086,2022-10-14
AC35,T05,Withdrawal,1086,2022-10-14
AC122,T05,Transfer,1086,2022-10-14
AC147,T05,Deposit,1086,2022-10-14
AC22,T05,Withdrawal,1086,2022-10-14
AC36,T05,Transfer,1086,2022-10-14
AC123,T05,Deposit,1086,2022-10-14
AC119,T05,Withdrawal,1086,2022-10-14
AC162,T05,Transfer,1086,2022-10-14
AC126,T05,Deposit,1086,2022-10-14
AC55,T05,Withdrawal,1086,2022-10-14
AC183,T05,Transfer,1086,2022-10-14
AC84,T05,Deposit,1086,2022-10-14
AC171,T05,Withdrawal,1086,2022-10-14
AC168,T05,Transfer,1086,2022-10-14
AC25,T05,Deposit,1086,2022-10-14
AC16,T05,Withdrawal,1086,2022-10-14
AC167,T05,Transfer,1086,2022-10-14
AC106,T05,Deposit,1086,2022-10-14
AC32,T05,Withdrawal,1086,2022-10-14
AC39,T05,Transfer,1086,2022-10-14
AC31,T05,Deposit,1086,2022-10-14
AC84,T05,Withdrawal,1086,2022-10-14
AC101,T05,Transfer,1086,2022-10-14
AC193,T05,Deposit,1086,2022-10-14
AC95,T05,Withdrawal,1086,2022-10-14
AC82,T05,Transfer,1086,2022-10-14
AC36,T05,Deposit,1086,2022-10-14
AC96,T05,Withdrawal,1086,2022-10-14
AC195,T05,Transfer,1086,2022-10-14
AC102,T05,Deposit,1086,2022-10-14
AC71,T05,Withdrawal,1086,2022-10-14
AC166,T05,Transfer,1086,2022-10-14
AC135,T05,Deposit,1086,2022-10-14
AC23,T05,Withdrawal,1086,2022-10-14
AC151,T05,Transfer,1086,2022-10-14
AC182,T05,Deposit,1086,2022-10-14
AC92,T05,Withdrawal,1086,2022-10-14
AC170,T05,Transfer,1086,2022-10-14
AC145,T05,Deposit,1086,2022-10-14
AC81,T05,Withdrawal,1086,2022-10-14
AC186,T05,Transfer,1086,2022-10-14
AC155,T05,Deposit,1086,2022-10-14
AC51,T05,Withdrawal,1086,2022-10-14
AC199,T05,Transfer,1086,2022-10-14
AC50,T05,Deposit,1086,2022-10-14
AC41,T05,Withdrawal,1086,2022-10-14
AC16,T05,Transfer,1086,2022-10-14
AC191,T05,Deposit,1086,2022-10-14
AC191,T05,Withdrawal,1086,2022-10-14
AC130,T05,Transfer,1086,2022-10-14
AC191,T05,Deposit,1086,2022-10-14
AC94,T05,Withdrawal,1086,2022-10-14
AC07,T05,Transfer,1086,2022-10-14
AC167,T05,Deposit,1086,2022-10-14
AC70,T05,Withdrawal,1086,2022-10-14
AC82,T05,Transfer,1086,2022-10-14
AC190,T05,Deposit,1086,2022-10-14
AC56,T05,Withdrawal,1086,2022-10-14
AC66,T05,Transfer,1086,2022-10-14
AC162,T05,Deposit,1086,2022-10-14
AC127,T05,Withdrawal,1086,2022-10-14
AC144,T05,Transfer,1086,2022-10-14
AC105,T05,Deposit,1086,2022-10-14
AC65,T05,Withdrawal,1086,2022-10-14
AC90,T05,Transfer,1086,2022-10-14
AC152,T05,Deposit,1086,2022-10-14
AC52,T05,Withdrawal,1086,2022-10-14
AC128,T05,Transfer,1086,2022-10-14
AC97,T05,Deposit,1086,2022-10-14
AC14,T05,Withdrawal,1086,2022-10-14
AC83,T05,Transfer,1086,2022-10-14
AC198,T05,Deposit,1086,2022-10-14
AC77,T05,Withdrawal,1086,2022-10-14
AC94,T05,Transfer,1086,2022-10-14
AC39,T05,Deposit,1086,2022-10-14
AC16,T05,Withdrawal,1086,2022-10-14
AC92,T05,Transfer,1086,2022-10-14
AC134,T05,Deposit,1086,2022-10-14
AC141,T05,Withdrawal,1086,2022-10-14
AC42,T05,Transfer,1086,2022-10-14
AC111,T05,Deposit,1086,2022-10-14
AC65,T05,Withdrawal,1086,2022-10-14
AC13,T05,Transfer,1086,2022-10-14
AC123,T05,Deposit,1086,2022-10-14
AC188,T05,Withdrawal,1086,2022-10-14
AC134,T05,Transfer,1086,2022-10-14
AC109,T05,Deposit,1086,2022-10-14
AC36,T05,Withdrawal,1086,2022-10-14
AC39,T05,Transfer,1086,2022-10-14
AC89,T05,Deposit,1086,2022-10-14
AC94,T05,Withdrawal,1086,2022-10-14
AC42,T05,Transfer,1086,2022-10-14
AC09,T05,Deposit,1086,2022-10-14
AC25,T05,Withdrawal,1086,2022-10-14
AC56,T06,Transfer,2331,2023-01-17
AC36,T06,Deposit,2331,2023-01-17
AC115,T06,Withdrawal,2331,2023-01-17
AC168,T06,Transfer,2331,2023-01-17
AC107,T06,Deposit,2331,2023-01-17
AC16,T06,Withdrawal,2331,2023-01-17
AC23,T06,Transfer,2331,2023-01-17
AC57,T06,Deposit,2331,2023-01-17
AC153,T06,Withdrawal,2331,2023-01-17
AC112,T06,Transfer,2331,2023-01-17
AC35,T06,Deposit,2331,2023-01-17
AC61,T06,Withdrawal,2331,2023-01-17
AC136,T06,Transfer,2331,2023-01-17
AC157,T06,Deposit,2331,2023-01-17
AC105,T06,Withdrawal,2331,2023-01-17
AC159,T06,Transfer,2331,2023-01-17
AC51,T06,Deposit,2331,2023-01-17
AC144,T06,Withdrawal,2331,2023-01-17
AC79,T06,Transfer,2331,2023-01-17
AC102,T06,Deposit,2331,2023-01-17
AC38,T06,Withdrawal,2331,2023-01-17
AC188,T06,Transfer,2331,2023-01-17
AC52,T06,Deposit,2331,2023-01-17
AC83,T06,Withdrawal,2331,2023-01-17
AC120,T06,Transfer,2331,2023-01-17
AC43,T06,Deposit,2331,2023-01-17
AC78,T06,Withdrawal,2331,2023-01-17
AC66,T06,Transfer,2331,2023-01-17
AC67,T06,Deposit,2331,2023-01-17
AC154,T06,Withdrawal,2331,2023-01-17
AC180,T06,Transfer,2331,2023-01-17
AC156,T06,Deposit,2331,2023-01-17
AC108,T06,Withdrawal,2331,2023-01-17
AC54,T06,Transfer,2331,2023-01-17
AC145,T06,Deposit,2331,2023-01-17
AC86,T06,Withdrawal,2331,2023-01-17
AC86,T06,Transfer,2331,2023-01-17
AC89,T06,Deposit,2331,2023-01-17
AC54,T06,Withdrawal,2331,2023-01-17
AC79,T06,Transfer,2331,2023-01-17
AC157,T06,Deposit,2331,2023-01-17
AC27,T06,Withdrawal,2331,2023-01-17
AC47,T06,Transfer,2331,2023-01-17
AC137,T06,Deposit,2331,2023-01-17
AC122,T06,Withdrawal,2331,2023-01-17
AC123,T06,Transfer,2331,2023-01-17
AC113,T06,Deposit,2331,2023-01-17
AC194,T06,Withdrawal,2331,2023-01-17
AC119,T06,Transfer,2331,2023-01-17
AC162,T06,Deposit,2331,2023-01-17
AC144,T06,Withdrawal,2331,2023-01-17
AC183,T06,Transfer,2331,2023-01-17
AC90,T06,Deposit,2331,2023-01-17
AC27,T06,Withdrawal,2331,2023-01-17
AC195,T06,Transfer,2331,2023-01-17
AC71,T06,Deposit,2331,2023-01-17
AC95,T06,Withdrawal,2331,2023-01-17
AC153,T06,Transfer,2331,2023-01-17
AC149,T06,Deposit,2331,2023-01-17
AC30,T06,Withdrawal,2331,2023-01-17
AC161,T06,Transfer,2331,2023-01-17
AC110,T06,Deposit,2331,2023-01-17
AC28,T06,Withdrawal,2331,2023-01-17
AC198,T06,Transfer,2331,2023-01-17
AC119,T06,Deposit,2331,2023-01-17
AC90,T06,Withdrawal,2331,2023-01-17
AC91,T06,Transfer,2331,2023-01-17
AC164,T06,Deposit,2331,2023-01-17
AC50,T06,Withdrawal,2331,2023-01-17
AC139,T06,Transfer,2331,2023-01-17
AC177,T06,Deposit,2331,2023-01-17
AC53,T06,Withdrawal,2331,2023-01-17
AC97,T06,Transfer,2331,2023-01-17
AC05,T06,Deposit,2331,2023-01-17
AC26,T06,Withdrawal,2331,2023-01-17
AC125,T06,Transfer,2331,2023-01-17
AC134,T06,Deposit,2331,2023-01-17
AC82,T06,Withdrawal,2331,2023-01-17
AC57,T06,Transfer,2331,2023-01-17
AC126,T06,Deposit,2331,2023-01-17
AC197,T06,Withdrawal,2331,2023-01-17
AC16,T06,Transfer,2331,2023-01-17
AC71,T06,Deposit,2331,2023-01-17
AC09,T06,Withdrawal,2331,2023-01-17
AC77,T06,Transfer,2331,2023-01-17
AC107,T06,Deposit,2331,2023-01-17
AC72,T06,Withdrawal,2331,2023-01-17
AC142,T06,Transfer,2331,2023-01-17
AC153,T06,Deposit,2331,2023-01-17
AC70,T06,Withdrawal,2331,2023-01-17
AC19,T06,Transfer,2331,2023-01-17
AC54,T06,Deposit,2331,2023-01-17
AC108,T06,Withdrawal,2331,2023-01-17
AC42,T06,Transfer,2331,2023-01-17
AC23,T06,Deposit,2331,2023-01-17
AC133,T06,Withdrawal,2331,2023-01-17
AC70,T06,Transfer,2331,2023-01-17
AC24,T06,Deposit,2331,2023-01-17
AC84,T06,Withdrawal,2331,2023-01-17
AC154,T06,Transfer,2331,2023-01-17
AC169,T06,Deposit,2331,2023-01-17
AC169,T06,Withdrawal,2331,2023-01-17
AC180,T06,Transfer,2331,2023-01-17
AC148,T06,Deposit,2331,2023-01-17
AC142,T06,Withdrawal,2331,2023-01-17
AC198,T06,Transfer,2331,2023-01-17
AC36,T06,Deposit,2331,2023-01-17
AC09,T06,Withdrawal,2331,2023-01-17
AC137,T06,Transfer,2331,2023-01-17
AC130,T06,Deposit,2331,2023-01-17
AC29,T06,Withdrawal,2331,2023-01-17
AC166,T06,Transfer,2331,2023-01-17
AC02,T06,Deposit,2331,2023-01-17
AC142,T06,Withdrawal,2331,2023-01-17
AC175,T06,Transfer,2331,2023-01-17
AC94,T06,Deposit,2331,2023-01-17
AC135,T06,Withdrawal,2331,2023-01-17
AC118,T06,Transfer,2331,2023-01-17
AC95,T06,Deposit,2331,2023-01-17
AC83,T06,Withdrawal,2331,2023-01-17
AC146,T06,Transfer,2331,2023-01-17
AC195,T06,Deposit,2331,2023-01-17
AC110,T06,Withdrawal,2331,2023-01-17
AC119,T06,Transfer,2331,2023-01-17
AC177,T06,Deposit,2331,2023-01-17
AC13,T06,Withdrawal,2331,2023-01-17
AC179,T06,Transfer,2331,2023-01-17
AC01,T06,Deposit,2331,2023-01-17
AC138,T06,Withdrawal,2331,2023-01-17
AC130,T06,Transfer,2331,2023-01-17
AC81,T06,Deposit,2331,2023-01-17
AC13,T06,Withdrawal,2331,2023-01-17
AC23,T06,Transfer,2331,2023-01-17
AC140,T06,Deposit,2331,2023-01-17
AC41,T06,Withdrawal,2331,2023-01-17
AC111,T06,Transfer,2331,2023-01-17
AC18,T06,Deposit,2331,2023-01-17
AC147,T06,Withdrawal,2331,2023-01-17
AC134,T06,Transfer,2331,2023-01-17
AC185,T06,Deposit,2331,2023-01-17
AC65,T06,Withdrawal,2331,2023-01-17
AC126,T06,Transfer,2331,2023-01-17
AC176,T06,Deposit,2331,2023-01-17
AC11,T06,Withdrawal,2331,2023-01-17
AC26,T06,Transfer,2331,2023-01-17
AC132,T06,Deposit,2331,2023-01-17
AC76,T06,Withdrawal,2331,2023-01-17
AC117,T06,Transfer,2331,2023-01-17
AC182,T06,Deposit,2331,2023-01-17
AC198,T06,Withdrawal,2331,2023-01-17
AC105,T06,Transfer,2331,2023-01-17
AC180,T06,Deposit,2331,2023-01-17
AC38,T06,Withdrawal,2331,2023-01-17
AC189,T06,Transfer,2331,2023-01-17
AC110,T06,Deposit,2331,2023-01-17
AC103,T06,Withdrawal,2331,2023-01-17
AC53,T06,Transfer,2331,2023-01-17
AC61,T06,Deposit,2331,2023-01-17
AC158,T06,Withdrawal,2331,2023-01-17
AC06,T06,Transfer,2331,2023-01-17
AC03,T06,Deposit,2331,2023-01-17
AC138,T06,Withdrawal,2331,2023-01-17
AC80,T06,Transfer,2331,2023-01-17
AC09,T06,Deposit,2331,2023-01-17
AC147,T06,Withdrawal,2331,2023-01-17
AC09,T06,Transfer,2331,2023-01-17
AC44,T07,Deposit,-837,2023-12-22
AC117,T07,Withdrawal,-837,2023-12-22
AC132,T07,Transfer,-837,2023-12-22
AC163,T07,Deposit,-837,2023-12-22
AC136,T07,Withdrawal,-837,2023-12-22
AC199,T07,Transfer,-837,2023-12-22
AC19,T07,Deposit,-837,2023-12-22
AC138,T07,Withdrawal,-837,2023-12-22
AC75,T07,Transfer,-837,2023-12-22
AC93,T07,Deposit,-837,2023-12-22
AC170,T07,Withdrawal,-837,2023-12-22
AC79,T07,Transfer,-837,2023-12-22
AC56,T07,Deposit,-837,2023-12-22
AC198,T07,Withdrawal,-837,2023-12-22
AC191,T07,Transfer,-837,2023-12-22
AC99,T07,Deposit,-837,2023-12-22
AC34,T07,Withdrawal,-837,2023-12-22
AC165,T07,Transfer,-837,2023-12-22
AC136,T07,Deposit,-837,2023-12-22
AC154,T07,Withdrawal,-837,2023-12-22
AC56,T07,Transfer,-837,2023-12-22
AC59,T07,Deposit,-837,2023-12-22
AC191,T07,Withdrawal,-837,2023-12-22
AC40,T07,Transfer,-837,2023-12-22
AC94,T07,Deposit,-837,2023-12-22
AC12,T07,Withdrawal,-837,2023-12-22
AC22,T07,Transfer,-837,2023-12-22
AC100,T07,Deposit,-837,2023-12-22
AC195,T07,Withdrawal,-837,2023-12-22
AC193,T07,Transfer,-837,2023-12-22
AC74,T07,Deposit,-837,2023-12-22
AC17,T07,Withdrawal,-837,2023-12-22
AC189,T07,Transfer,-837,2023-12-22
AC114,T07,Deposit,-837,2023-12-22
AC135,T07,Withdrawal,-837,2023-12-22
AC181,T07,Transfer,-837,2023-12-22
AC21,T07,Deposit,-837,2023-12-22
AC189,T07,Withdrawal,-837,2023-12-22
AC107,T07,Transfer,-837,2023-12-22
AC179,T07,Deposit,-837,2023-12-22
AC160,T07,Withdrawal,-837,2023-12-22
AC32,T07,Transfer,-837,2023-12-22
AC13,T07,Deposit,-837,2023-12-22
AC189,T07,Withdrawal,-837,2023-12-22
AC37,T07,Transfer,-837,2023-12-22
AC27,T07,Deposit,-837,2023-12-22
AC131,T07,Withdrawal,-837,2023-12-22
AC18,T07,Transfer,-837,2023-12-22
AC142,T07,Deposit,-837,2023-12-22
AC187,T07,Withdrawal,-837,2023-12-22
AC122,T07,Transfer,-837,2023-12-22
AC194,T07,Deposit,-837,2023-12-22
AC92,T07,Withdrawal,-837,2023-12-22
AC135,T07,Transfer,-837,2023-12-22
AC143,T07,Deposit,-837,2023-12-22
AC64,T07,Withdrawal,-837,2023-12-22
AC121,T07,Transfer,-837,2023-12-22
AC123,T07,Deposit,-837,2023-12-22
AC126,T07,Withdrawal,-837,2023-12-22
AC114,T07,Transfer,-837,2023-12-22
AC13,T07,Deposit,-837,2023-12-22
AC37,T07,Withdrawal,-837,2023-12-22
AC53,T07,Transfer,-837,2023-12-22
AC50,T07,Deposit,-837,2023-12-22
AC139,T07,Withdrawal,-837,2023-12-22
AC79,T07,Transfer,-837,2023-12-22
AC109,T07,Deposit,-837,2023-12-22
AC150,T07,Withdrawal,-837,2023-12-22
AC40,T07,Transfer,-837,2023-12-22
AC64,T07,Deposit,-837,2023-12-22
AC165,T07,Withdrawal,-837,2023-12-22
AC109,T07,Transfer,-837,2023-12-22
AC102,T07,Deposit,-837,2023-12-22
AC92,T07,Withdrawal,-837,2023-12-22
AC04,T07,Transfer,-837,2023-12-22
AC44,T07,Deposit,-837,2023-12-22
AC10,T07,Withdrawal,-837,2023-12-22
AC65,T07,Transfer,-837,2023-12-22
AC190,T07,Deposit,-837,2023-12-22
AC78,T07,Withdrawal,-837,2023-12-22
AC182,T07,Transfer,-837,2023-12-22
AC117,T07,Deposit,-837,2023-12-22
AC86,T07,Withdrawal,-837,2023-12-22
AC166,T07,Transfer,-837,2023-12-22
AC156,T07,Deposit,-837,2023-12-22
AC200,T07,Withdrawal,-837,2023-12-22
AC55,T07,Transfer,-837,2023-12-22
AC13,T07,Deposit,-837,2023-12-22
AC143,T07,Withdrawal,-837,2023-12-22
AC152,T07,Transfer,-837,2023-12-22
AC180,T07,Deposit,-837,2023-12-22
AC114,T07,Withdrawal,-837,2023-12-22
AC187,T07,Transfer,-837,2023-12-22
AC150,T07,Deposit,-837,2023-12-22
AC68,T07,Withdrawal,-837,2023-12-22
AC165,T07,Transfer,-837,2023-12-22
AC36,T07,Deposit,-837,2023-12-22
AC52,T07,Withdrawal,-837,2023-12-22
AC200,T07,Transfer,-837,2023-12-22
AC194,T07,Deposit,-837,2023-12-22
AC30,T07,Withdrawal,-837,2023-12-22
AC188,T07,Transfer,-837,2023-12-22
AC144,T07,Deposit,-837,2023-12-22
AC133,T07,Withdrawal,-837,2023-12-22
AC11,T07,Transfer,-837,2023-12-22
AC76,T07,Deposit,-837,2023-12-22
AC05,T07,Withdrawal,-837,2023-12-22
AC12,T07,Transfer,-837,2023-12-22
AC111,T07,Deposit,-837,2023-12-22
AC185,T07,Withdrawal,-837,2023-12-22
AC82,T07,Transfer,-837,2023-12-22
AC168,T07,Deposit,-837,2023-12-22
AC68,T07,Withdrawal,-837,2023-12-22
AC130,T07,Transfer,-837,2023-12-22
AC57,T07,Deposit,-837,2023-12-22
AC101,T07,Withdrawal,-837,2023-12-22
AC172,T07,Transfer,-837,2023-12-22
AC79,T07,Deposit,-837,2023-12-22
AC31,T07,Withdrawal,-837,2023-12-22
AC139,T07,Transfer,-837,2023-12-22
AC07,T07,Deposit,-837,2023-12-22
AC130,T07,Withdrawal,-837,2023-12-22
AC81,T07,Transfer,-837,2023-12-22
AC77,T07,Deposit,-837,2023-12-22
AC139,T07,Withdrawal,-837,2023-12-22
AC93,T07,Transfer,-837,2023-12-22
AC101,T07,Deposit,-837,2023-12-22
AC159,T07,Withdrawal,-837,2023-12-22
AC182,T07,Transfer,-837,2023-12-22
AC102,T07,Deposit,-837,2023-12-22
AC50,T07,Withdrawal,-837,2023-12-22
AC71,T07,Transfer,-837,2023-12-22
AC11,T07,Deposit,-837,2023-12-22
AC151,T07,Withdrawal,-837,2023-12-22
AC183,T07,Transfer,-837,2023-12-22
AC32,T07,Deposit,-837,2023-12-22
AC161,T07,Withdrawal,-837,2023-12-22
AC119,T07,Transfer,-837,2023-12-22
AC40,T07,Deposit,-837,2023-12-22
AC137,T07,Withdrawal,-837,2023-12-22
AC143,T07,Transfer,-837,2023-12-22
AC159,T07,Deposit,-837,2023-12-22
AC36,T07,Withdrawal,-837,2023-12-22
AC149,T07,Transfer,-837,2023-12-22
AC199,T07,Deposit,-837,2023-12-22
AC172,T07,Withdrawal,-837,2023-12-22
AC40,T07,Transfer,-837,2023-12-22
AC80,T07,Deposit,-837,2023-12-22
AC04,T07,Withdrawal,-837,2023-12-22
AC52,T07,Transfer,-837,2023-12-22
AC170,T07,Deposit,-837,2023-12-22
AC20,T07,Withdrawal,-837,2023-12-22
AC66,T07,Transfer,-837,2023-12-22
AC139,T07,Deposit,-837,2023-12-22
AC09,T07,Withdrawal,-837,2023-12-22
AC34,T07,Transfer,-837,2023-12-22
AC69,T07,Deposit,-837,2023-12-22
AC97,T07,Withdrawal,-837,2023-12-22
AC116,T07,Transfer,-837,2023-12-22
AC172,T07,Deposit,-837,2023-12-22
AC03,T07,Withdrawal,-837,2023-12-22
AC120,T07,Transfer,-837,2023-12-22
AC197,T07,Deposit,-837,2023-12-22
AC93,T07,Withdrawal,-837,2023-12-22
AC115,T07,Transfer,-837,2023-12-22
AC26,T07,Deposit,-837,2023-12-22
AC41,T08,Withdrawal,4204,2023-12-02
AC24,T08,Transfer,4204,2023-12-02
AC79,T08,Deposit,4204,2023-12-02
AC131,T08,Withdrawal,4204,2023-12-02
AC106,T08,Transfer,4204,2023-12-02
AC163,T08,Deposit,4204,2023-12-02
AC136,T08,Withdrawal,4204,2023-12-02
AC41,T08,Transfer,4204,2023-12-02
AC153,T08,Deposit,4204,2023-12-02
AC108,T08,Withdrawal,4204,2023-12-02
AC04,T08,Transfer,4204,2023-12-02
AC144,T08,Deposit,4204,2023-12-02
AC28,T08,Withdrawal,4204,2023-12-02
AC98,T08,Transfer,4204,2023-12-02
AC131,T08,Deposit,4204,2023-12-02
AC72,T08,Withdrawal,4204,2023-12-02
AC36,T08,Transfer,4204,2023-12-02
AC166,T08,Deposit,4204,2023-12-02
AC81,T08,Withdrawal,4204,2023-12-02
AC30,T08,Transfer,4204,2023-12-02
AC22,T08,Deposit,4204,2023-12-02
AC28,T08,Withdrawal,4204,2023-12-02
AC33,T08,Transfer,4204,2023-12-02
AC44,T08,Deposit,4204,2023-12-02
AC95,T08,Withdrawal,4204,2023-12-02
AC103,T08,Transfer,4204,2023-12-02
AC69,T08,Deposit,4204,2023-12-02
AC155,T08,Withdrawal,4204,2023-12-02
AC82,T08,Transfer,4204,2023-12-02
AC99,T08,Deposit,4204,2023-12-02
AC179,T08,Withdrawal,4204,2023-12-02
AC55,T08,Transfer,4204,2023-12-02
AC27,T08,Deposit,4204,2023-12-02
AC82,T08,Withdrawal,4204,2023-12-02
AC189,T08,Transfer,4204,2023-12-02
AC34,T08,Deposit,4204,2023-12-02
AC193,T08,Withdrawal,4204,2023-12-02
AC163,T08,Transfer,4204,2023-12-02
AC115,T08,Deposit,4204,2023-12-02
AC86,T08,Withdrawal,4204,2023-12-02
AC03,T08,Transfer,4204,2023-12-02
AC60,T08,Deposit,4204,2023-12-02
AC39,T08,Withdrawal,4204,2023-12-02
AC151,T08,Transfer,4204,2023-12-02
AC49,T08,Deposit,4204,2023-12-02
AC55,T08,Withdrawal,4204,2023-12-02
AC63,T08,Transfer,4204,2023-12-02
AC05,T08,Deposit,4204,2023-12-02
AC87,T08,Withdrawal,4204,2023-12-02
AC54,T08,Transfer,4204,2023-12-02
AC178,T08,Deposit,4204,2023-12-02
AC49,T08,Withdrawal,4204,2023-12-02
AC52,T08,Transfer,4204,2023-12-02
AC140,T08,Deposit,4204,2023-12-02
AC186,T08,Withdrawal,4204,2023-12-02
AC14,T08,Transfer,4204,2023-12-02
AC41,T08,Deposit,4204,2023-12-02
AC126,T08,Withdrawal,4204,2023-12-02
AC82,T08,Transfer,4204,2023-12-02
AC26,T08,Deposit,4204,2023-12-02
AC34,T08,Withdrawal,4204,2023-12-02
AC111,T08,Transfer,4204,2023-12-02
AC121,T08,Deposit,4204,2023-12-02
AC75,T08,Withdrawal,4204,2023-12-02
AC46,T08,Transfer,4204,2023-12-02
AC103,T08,Deposit,4204,2023-12-02
AC05,T08,Withdrawal,4204,2023-12-02
AC102,T08,Transfer,4204,2023-12-02
AC148,T08,Deposit,4204,2023-12-02
