line_id,usage_date,usage_id,data_amount
L952,2024-01-26,U3365,6365
L530,2020-03-02,U3366,4659
L038,2020-09-06,U3367,303
L349,2024-01-23,U3368,3805
L054,2024-02-04,U3369,8374
L232,2022-04-02,U3370,1172
L544,2020-10-18,U3371,4520
L146,2020-04-18,U3372,7922
L281,2021-01-06,U3373,3165
L141,2023-01-14,U3374,5019
L425,2021-05-23,U3375,6599
L456,2023-08-30,U3376,9052
L477,2022-06-26,U3377,3426
L525,2022-01-26,U3378,8199
L036,2022-01-25,U3379,5448
L590,2021-12-21,U3380,8089
L174,2021-07-02,U3381,1030
L607,2020-09-19,U3382,6633
L871,2021-02-27,U3383,9917
L110,2023-08-12,U3384,1887
L178,2022-10-23,U3385,5027
L546,2023-06-02,U3386,2426
L741,2021-08-30,U3387,1867
L092,2022-05-30,U3388,7769
L778,2021-05-16,U3389,7077
L849,2020-03-01,U3390,8422
L336,2023-09-18,U3391,6416
L347,2022-06-24,U3392,6927
L289,2020-07-06,U3393,6162
L614,2021-05-07,U3394,6518
L886,2022-10-14,U3395,4819
L409,2022-12-29,U3396,4241
L540,2022-01-30,U3397,6495
L999,2021-10-14,U3398,8496
L445,2023-08-09,U3399,2993
L742,2020-10-30,U3400,2472
L478,2022-01-20,U3401,9106
L402,2022-06-26,U3402,2626
L518,2021-07-31,U3403,7996
L959,2022-11-16,U3404,2466
L463,2021-04-11,U3405,451
L098,2023-04-12,U3406,3650
L738,2020-09-09,U3407,4606
L644,2020-10-03,U3408,4196
L077,2021-05-07,U3409,5300
L527,2021-09-05,U3410,2274
L510,2024-01-12,U3411,6772
L619,2020-10-15,U3412,8182
L847,2021-10-18,U3413,3828
L780,2022-11-23,U3414,8821
L466,2022-05-20,U3415,6493
L156,2022-04-03,U3416,4406
L647,2021-10-30,U3417,1802
L267,2022-05-24,U3418,3315
L480,2021-11-20,U3419,9497
L206,2022-07-14,U3420,3903
L536,2021-02-27,U3421,8900
L716,2022-06-30,U3422,6054
L728,2020-11-15,U3423,8909
L409,2022-09-25,U3424,7327
L327,2022-06-15,U3425,1367
L611,2022-02-06,U3426,7828
L198,2023-01-13,U3427,7575
L942,2021-03-20,U3428,9796
L051,2021-04-04,U3429,426
L607,2022-02-21,U3430,6394
L766,2020-11-26,U3431,9013
L258,2020-12-19,U3432,4362
L077,2023-07-04,U3433,8194
L996,2021-12-17,U3434,5026
L306,2022-12-11,U3435,2108
L479,2022-09-15,U3436,1990
L144,2023-05-26,U3437,7964
L056,2020-06-09,U3438,8183
L834,2022-11-21,U3439,9433
L240,2020-12-21,U3440,2106
L320,2022-12-01,U3441,3412
L982,2022-02-18,U3442,5258
L967,2023-01-30,U3443,7348
L555,2021-01-19,U3444,3650
L982,2020-02-20,U3445,6908
L687,2020-09-08,U3446,9215
L525,2023-10-09,U3447,4278
L231,2023-06-17,U3448,8435
L842,2023-01-26,U3449,7857
L034,2020-04-09,U3450,2935
L075,2022-02-15,U3451,3208
L577,2020-12-13,U3452,8546
L731,2021-01-19,U3453,2897
L976,2022-09-28,U3454,7912
L634,2021-11-09,U3455,6160
L503,2022-07-01,U3456,4540
L763,2020-05-13,U3457,431
L520,2023-08-15,U3458,8136
L192,2023-12-08,U3459,6818
L672,2020-05-25,U3460,5938
L388,2023-10-24,U3461,6552
L873,2022-06-03,U3462,1443
L313,2020-09-17,U3463,344
L084,2022-06-23,U3464,8397
L337,2021-07-10,U3465,3568
L079,2022-07-20,U3466,7847
L833,2023-06-18,U3467,2264
L296,2020-04-13,U3468,1970
L412,2020-07-01,U3469,3085
L395,2023-11-26,U3470,4114
L072,2020-04-05,U3471,6516
L758,2020-04-07,U3472,361
L567,2022-09-20,U3473,328
L406,2023-07-08,U3474,1435
L796,2023-04-01,U3475,1898
L845,2020-04-20,U3476,3239
L448,2024-02-12,U3477,4206
L431,2021-11-29,U3478,9058
L196,2024-01-27,U3479,6891
L493,2021-09-06,U3480,4811
L191,2022-06-12,U3481,2096
L372,2020-05-31,U3482,5555
L596,2024-01-21,U3483,7765
L647,2023-11-09,U3484,2162
L528,2020-03-17,U3485,4405
L024,2020-03-04,U3486,3844
L810,2020-07-11,U3487,2377
L420,2023-11-05,U3488,3773
L211,2021-09-16,U3489,2929
L849,2022-02-03,U3490,6692
L277,2022-06-26,U3491,1145
L392,2021-07-09,U3492,4097
L251,2023-07-04,U3493,8315
L979,2023-07-26,U3494,974
L618,2023-10-19,U3495,3026
L759,2022-06-28,U3496,8017
L423,2020-10-22,U3497,7699
L801,2021-07-23,U3498,6925
L170,2022-06-22,U3499,539
L930,2020-06-30,U3500,990
L777,2020-04-29,U3501,1490
L416,2020-06-05,U3502,6157
L097,2021-12-09,U3503,9851
L599,2022-10-09,U3504,2506
L748,2022-09-21,U3505,3377
L463,2023-02-02,U3506,3850
L094,2021-07-16,U3507,1976
L957,2020-06-12,U3508,5233
L353,2021-01-04,U3509,7776
L204,2021-04-16,U3510,6579
L120,2021-06-25,U3511,500
L647,2021-03-26,U3512,6307
L989,2022-11-27,U3513,4739
L041,2023-12-13,U3514,8108
L056,2022-01-12,U3515,9465
L277,2021-12-13,U3516,9916
L744,2021-09-30,U3517,6911
L421,2023-09-11,U3518,8415
L127,2021-09-26,U3519,4999
L382,2023-09-17,U3520,4245
L819,2021-07-13,U3521,4672
L107,2023-05-19,U3522,5462
L635,2021-02-22,U3523,2251
L268,2024-01-09,U3524,6880
L893,2023-02-11,U3525,6944
L500,2022-08-19,U3526,6579
L144,2021-06-27,U3527,3890
L132,2023-04-24,U3528,8276
L704,2022-10-19,U3529,4601
L372,2021-09-15,U3530,7749
L607,2021-01-25,U3531,8333
L599,2021-04-11,U3532,2918
L692,2021-05-03,U3533,9370
L061,2023-02-28,U3534,3361
L292,2022-09-13,U3535,4111
L515,2023-07-10,U3536,2019
L175,2022-12-02,U3537,5085
L775,2022-07-06,U3538,1666
L204,2020-10-15,U3539,764
L948,2021-09-22,U3540,6058
L920,2021-10-20,U3541,5173
L155,2023-04-08,U3542,8124
L233,2022-08-19,U3543,5039
L838,2020-06-14,U3544,4214
L597,2023-09-24,U3545,812
L634,2023-03-03,U3546,7197
L457,2023-01-19,U3547,6142
L180,2021-11-30,U3548,7635
L887,2021-04-12,U3549,9738
L530,2023-11-19,U3550,1410
L511,2021-12-01,U3551,5375
L123,2022-10-01,U3552,7290
L428,2022-05-16,U3553,7762
L282,2022-02-25,U3554,1277
L614,2021-08-16,U3555,7238
L269,2023-10-05,U3556,7694
L764,2021-01-21,U3557,7262
L639,2022-07-20,U3558,9990
L204,2022-11-24,U3559,2481
L107,2023-06-09,U3560,2858
L651,2021-03-08,U3561,4570
L598,2022-11-19,U3562,758
L543,2021-01-23,U3563,5617
L801,2020-07-12,U3564,5724
L762,2021-09-26,U3565,4695
L246,2021-02-18,U3566,765
L433,2020-12-08,U3567,800
L294,2023-01-21,U3568,515
L808,2023-08-01,U3569,4378
L575,2021-10-13,U3570,3586
L194,2023-05-15,U3571,2673
L672,2023-12-14,U3572,6774
L272,2020-08-16,U3573,2993
L262,2021-10-23,U3574,7135
L796,2020-12-03,U3575,5156
L072,2021-08-02,U3576,5061
L448,2022-05-24,U3577,5162
L605,2020-04-11,U3578,2612
L149,2021-07-11,U3579,4974
L084,2024-02-12,U3580,397
L801,2021-04-30,U3581,9508
L913,2020-11-04,U3582,8408
L366,2022-11-01,U3583,8352
L514,2020-03-28,U3584,2102
L547,2021-07-25,U3585,734
L345,2022-01-16,U3586,7170
L043,2023-08-29,U3587,8406
L115,2021-10-16,U3588,7823
L627,2023-07-06,U3589,6486
L201,2023-06-16,U3590,6409
L865,2022-06-28,U3591,3196
L093,2023-06-23,U3592,8776
L889,2021-03-24,U3593,9956
L954,2021-11-03,U3594,5810
L763,2023-04-29,U3595,7656
L012,2021-08-12,U3596,7281
L015,2024-02-12,U3597,3762
L624,2020-06-20,U3598,5748
L415,2023-11-24,U3599,5117
L552,2023-08-25,U3600,4465
L417,2021-12-25,U3601,7803
L601,2023-10-21,U3602,9754
L653,2020-10-16,U3603,1699
L875,2021-09-09,U3604,1269
L823,2022-09-27,U3605,6425
L055,2024-01-14,U3606,7343
L799,2024-01-27,U3607,9307
L286,2022-09-18,U3608,517
L460,2020-12-14,U3609,932
L248,2023-10-17,U3610,4736
L373,2021-08-21,U3611,5851
L066,2020-09-23,U3612,4024
L484,2020-04-22,U3613,7461
L410,2021-07-23,U3614,1253
L283,2023-04-20,U3615,9318
L218,2020-12-17,U3616,3949
L959,2023-05-07,U3617,2447
L232,2022-08-23,U3618,4021
L295,2023-04-14,U3619,3724
L172,2023-10-03,U3620,1033
L935,2021-05-23,U3621,8407
L640,2023-06-09,U3622,8416
L367,2021-10-20,U3623,7663
L436,2023-12-02,U3624,5592
L755,2023-09-02,U3625,9857
L676,2022-02-05,U3626,120
L437,2023-05-04,U3627,8065
L658,2022-02-04,U3628,314
L483,2022-08-15,U3629,7495
L563,2021-03-28,U3630,5175
L203,2022-04-25,U3631,1682
L445,2021-05-27,U3632,476
L350,2021-09-05,U3633,9819
L102,2020-06-05,U3634,4020
L452,2023-10-14,U3635,1531
L975,2021-09-24,U3636,5611
L300,2021-09-21,U3637,8846
L282,2022-10-05,U3638,1606
L438,2022-10-05,U3639,3189
L456,2021-02-23,U3640,5083
L022,2021-12-17,U3641,1149
L073,2022-05-14,U3642,7001
L136,2022-02-27,U3643,6867
L621,2023-05-14,U3644,4159
L346,2023-03-18,U3645,8744
L245,2020-09-15,U3646,8759
L364,2022-10-11,U3647,1496
L368,2022-10-27,U3648,264
L664,2023-05-28,U3649,6366
L147,2022-02-21,U3650,8247
L464,2022-02-28,U3651,4965
L027,2022-04-14,U3652,5643
L271,2022-05-26,U3653,390
L732,2022-12-17,U3654,8383
L424,2022-10-01,U3655,8005
L860,2023-11-13,U3656,7340
L647,2021-08-17,U3657,8215
L779,2020-09-16,U3658,971
L921,2020-07-23,U3659,708
L751,2020-08-07,U3660,1070
L665,2022-11-12,U3661,7223
L350,2020-10-04,U3662,8258
L225,2021-12-18,U3663,4747
L239,2022-09-22,U3664,8359
L997,2023-06-13,U3665,947
L687,2020-05-20,U3666,8181
L853,2023-03-24,U3667,9379
L506,2020-10-07,U3668,1106
L762,2023-04-07,U3669,782
L219,2022-04-02,U3670,3201
L661,2020-12-18,U3671,1332
L061,2023-02-10,U3672,4523
L398,2020-03-30,U3673,3232
L345,2021-09-11,U3674,6589
L261,2021-01-14,U3675,3501
L663,2022-12-20,U3676,6365
L479,2023-08-13,U3677,7763
L957,2022-12-17,U3678,6933
L496,2021-06-18,U3679,919
L367,2021-12-26,U3680,1059
L175,2022-09-28,U3681,1886
L913,2020-09-19,U3682,5775
L414,2020-07-11,U3683,7561
L478,2022-02-19,U3684,1608
L935,2022-04-07,U3685,4755
L442,2024-01-23,U3686,9706
L939,2021-07-26,U3687,8680
L613,2023-09-26,U3688,6470
L049,2020-09-19,U3689,9166
L559,2021-11-05,U3690,4611
L564,2021-12-02,U3691,2226
L126,2021-01-09,U3692,6289
L338,2023-08-25,U3693,327
L627,2021-01-09,U3694,7719
L222,2021-09-18,U3695,6373
L554,2021-11-03,U3696,6883
L469,2021-05-20,U3697,3186
L101,2022-06-07,U3698,4635
L665,2020-09-20,U3699,9891
L944,2022-08-05,U3700,8236
L107,2021-12-09,U3701,7356
L026,2020-05-10,U3702,4758
L253,2021-12-01,U3703,4168
L283,2023-09-17,U3704,9937
L258,2023-04-14,U3705,9310
L477,2022-12-30,U3706,4006
L817,2020-03-04,U3707,6708
L766,2020-03-26,U3708,3152
L524,2022-09-30,U3709,3942
L430,2022-12-28,U3710,340
L344,2022-05-22,U3711,9869
L703,2020-02-24,U3712,3995
L112,2023-08-21,U3713,2864
L502,2023-12-06,U3714,1532
L712,2023-07-28,U3715,5366
L474,2020-05-21,U3716,8190
L167,2021-02-05,U3717,1692
L516,2024-01-30,U3718,1411
L651,2022-09-02,U3719,4375
L060,2022-07-12,U3720,246
L216,2021-08-22,U3721,2553
L196,2020-05-04,U3722,238
L529,2023-08-04,U3723,4809
L581,2023-07-14,U3724,4789
L786,2021-01-20,U3725,3650
L252,2020-08-02,U3726,4077
L978,2023-05-25,U3727,616
L930,2024-02-01,U3728,5011
L933,2021-05-07,U3729,8329
L676,2020-08-18,U3730,1446
L038,2020-11-01,U3731,8021
L053,2021-07-14,U3732,1313
L046,2020-05-31,U3733,8307
L628,2022-11-03,U3734,8306
L473,2022-03-18,U3735,9588
L985,2022-11-27,U3736,3135
L178,2021-08-18,U3737,3257
L672,2021-01-11,U3738,2734
L707,2023-04-28,U3739,5268
L490,2022-08-31,U3740,8708
L816,2024-01-30,U3741,1497
L680,2022-12-10,U3742,3664
L903,2022-09-15,U3743,7546
L441,2020-09-18,U3744,3667
L152,2020-12-28,U3745,1327
L069,2023-01-26,U3746,2244
L561,2022-05-25,U3747,2631
L230,2023-12-20,U3748,7934
L371,2023-04-26,U3749,9056
L646,2020-10-05,U3750,2085
L248,2024-02-03,U3751,9700
L086,2020-05-17,U3752,9311
L291,2022-07-11,U3753,3429
L442,2023-02-11,U3754,1245
L363,2024-01-09,U3755,7976
L847,2023-10-02,U3756,8517
L208,2022-09-04,U3757,2536
L341,2023-07-15,U3758,7724
L623,2021-06-11,U3759,6295
L224,2021-04-04,U3760,8684
L552,2023-09-04,U3761,6233
L714,2021-03-21,U3762,7126
L864,2023-07-07,U3763,6624
L445,2023-03-19,U3764,211
L486,2022-11-29,U3765,4904
L638,2020-11-06,U3766,193
L087,2020-06-08,U3767,9713
L260,2020-02-29,U3768,5377
L585,2022-12-16,U3769,5769
L497,2020-05-08,U3770,7669
L430,2022-10-09,U3771,6197
L866,2022-01-17,U3772,9173
L553,2020-10-29,U3773,8341
L312,2020-07-06,U3774,5824
L039,2020-09-27,U3775,4829
L197,2023-08-16,U3776,9255
L102,2021-10-17,U3777,1260
L919,2021-12-16,U3778,7621
L959,2023-06-08,U3779,1725
L887,2021-11-18,U3780,8778
L930,2020-09-06,U3781,6338
L119,2020-09-15,U3782,518
L771,2021-04-20,U3783,8019
L779,2023-02-04,U3784,598
L846,2020-12-11,U3785,7003
L202,2021-12-30,U3786,8152
L097,2020-12-02,U3787,3090
L649,2023-09-09,U3788,9247
L428,2023-03-13,U3789,4832
L864,2021-07-26,U3790,5302
L088,2022-11-21,U3791,3005
L594,2022-02-19,U3792,6116
L296,2024-01-29,U3793,4744
L248,2021-09-24,U3794,4723
L731,2022-07-02,U3795,6717
L593,2021-08-20,U3796,7787
L864,2020-10-30,U3797,5258
L348,2024-01-06,U3798,3413
L683,2024-01-04,U3799,1106
L764,2021-05-19,U3800,2741
L509,2021-07-21,U3801,9545
L767,2022-04-20,U3802,4218
L014,2022-02-27,U3803,1792
L922,2021-09-06,U3804,1909
L297,2022-09-15,U3805,1176
L356,2020-11-22,U3806,6028
L506,2023-08-12,U3807,1411
L098,2023-03-08,U3808,6480
L373,2022-04-22,U3809,3707
L416,2022-03-05,U3810,5769
L373,2022-12-28,U3811,4632
L540,2022-01-20,U3812,5212
L062,2021-03-26,U3813,1640
L946,2020-04-25,U3814,6349
L096,2021-01-21,U3815,5592
L445,2021-10-01,U3816,3424
L122,2022-10-02,U3817,2321
L987,2021-10-07,U3818,8893
L943,2020-08-05,U3819,5324
L153,2021-07-09,U3820,7966
L436,2023-03-31,U3821,9013
L106,2020-05-05,U3822,287
L662,2022-03-21,U3823,1023
L776,2022-03-07,U3824,3213
L811,2020-10-16,U3825,4705
L487,2023-02-20,U3826,7544
L641,2023-09-07,U3827,4513
L652,2021-12-02,U3828,8521
L166,2023-11-05,U3829,1021
L599,2023-09-24,U3830,2134
L259,2022-01-05,U3831,1172
L098,2021-02-01,U3832,4507
L436,2023-01-24,U3833,7505
L118,2022-05-15,U3834,1316
L823,2021-06-29,U3835,4242
L350,2022-10-27,U3836,7914
L636,2023-03-16,U3837,209
L433,2020-06-18,U3838,563
L785,2021-06-11,U3839,3961
L005,2021-02-13,U3840,1055
L119,2023-07-29,U3841,9128
L723,2022-01-06,U3842,2687
L086,2023-08-06,U3843,676
L698,2024-01-27,U3844,9420
L372,2023-09-15,U3845,2167
L969,2023-02-16,U3846,7420
L437,2022-07-15,U3847,2045
L392,2021-01-19,U3848,8251
L008,2023-07-20,U3849,7909
L355,2022-04-13,U3850,6300
L746,2023-05-21,U3851,3466
L234,2023-04-30,U3852,7077
L104,2023-10-18,U3853,8007
L534,2022-05-23,U3854,1001
L054,2021-10-10,U3855,4994
L199,2023-07-05,U3856,8992
L958,2022-01-18,U3857,9580
L145,2020-07-27,U3858,4019
L599,2023-10-30,U3859,9598
L128,2022-08-16,U3860,5651
L574,2022-12-19,U3861,407
L411,2020-12-18,U3862,1037
L986,2021-07-04,U3863,4266
L753,2020-10-25,U3864,2555
L014,2023-09-18,U3865,8701
L863,2020-03-12,U3866,3482
L399,2023-02-15,U3867,9846
L907,2021-02-14,U3868,7893
L881,2021-09-29,U3869,8928
L179,2021-12-02,U3870,3603
L757,2022-04-27,U3871,9605
L511,2021-02-04,U3872,2263
L958,2021-09-01,U3873,8183
L868,2023-09-23,U3874,7643
L680,2020-03-25,U3875,2410
L770,2023-10-27,U3876,858
L198,2021-01-28,U3877,2414
L253,2023-01-07,U3878,1733
L100,2020-11-24,U3879,7028
L805,2022-02-14,U3880,9140
L673,2023-06-18,U3881,9357
L275,2023-12-12,U3882,9915
L530,2022-12-12,U3883,661
L006,2021-01-26,U3884,1326
L459,2020-10-07,U3885,1015
L487,2022-08-17,U3886,161
L137,2021-03-31,U3887,8363
L009,2021-09-20,U3888,8267
L531,2022-01-05,U3889,2163
L500,2023-01-04,U3890,7918
L828,2023-12-18,U3891,1163
L733,2020-12-01,U3892,1674
L143,2021-02-16,U3893,8857
L864,2023-08-24,U3894,9919
L996,2024-01-18,U3895,445
L202,2022-09-23,U3896,1115
L637,2022-09-18,U3897,301
L545,2021-08-08,U3898,1053
L341,2022-03-07,U3899,3095
L322,2020-06-11,U3900,6790
L754,2020-07-26,U3901,9445
L975,2023-09-06,U3902,2806
L491,2020-05-20,U3903,2222
L947,2020-09-15,U3904,1301
L209,2021-04-05,U3905,459
L889,2020-11-19,U3906,2498
L707,2023-11-06,U3907,794
L354,2022-08-29,U3908,573
L524,2020-09-23,U3909,5150
L843,2022-06-27,U3910,1019
L072,2024-02-06,U3911,1978
L036,2021-08-04,U3912,1452
L500,2021-03-12,U3913,1571
L173,2021-04-05,U3914,2909
L800,2020-07-14,U3915,7006
L147,2022-09-09,U3916,125
L344,2023-09-21,U3917,634
L512,2023-03-19,U3918,9318
L150,2023-02-10,U3919,4229
L649,2022-05-09,U3920,9541
L672,2021-03-27,U3921,8849
L649,2020-05-15,U3922,7213
L679,2020-10-12,U3923,2085
L492,2022-03-22,U3924,5863
L802,2021-10-10,U3925,4954
L978,2022-02-09,U3926,3741
L847,2021-04-09,U3927,9748
L463,2020-12-17,U3928,4525
L240,2022-05-31,U3929,8008
L688,2020-11-29,U3930,4558
L525,2023-02-02,U3931,1075
L424,2022-10-09,U3932,1606
L010,2022-02-15,U3933,3955
L269,2022-12-17,U3934,2474
L736,2023-03-16,U3935,3851
L351,2021-08-30,U3936,4708
L341,2023-09-23,U3937,3946
L816,2021-04-02,U3938,5338
L476,2023-09-12,U3939,9236
L220,2021-07-28,U3940,7499
L713,2022-01-20,U3941,5008
L308,2021-06-08,U3942,7358
L105,2022-03-22,U3943,2117
L640,2022-06-25,U3944,4307
L186,2023-08-12,U3945,390
L892,2020-04-24,U3946,1226
L935,2021-03-11,U3947,5326
L334,2021-10-14,U3948,3278
L074,2022-07-30,U3949,8931
L645,2020-05-04,U3950,277
L546,2022-08-16,U3951,6940
L017,2023-04-18,U3952,8591
L513,2023-06-29,U3953,5126
L837,2021-04-20,U3954,7276
L129,2021-11-01,U3955,4450
L232,2022-12-09,U3956,2744
L810,2022-08-30,U3957,6200
L659,2024-01-11,U3958,6430
L132,2020-07-08,U3959,8415
L377,2021-12-14,U3960,4051
L349,2022-05-04,U3961,2282
L771,2023-01-23,U3962,4598
L524,2023-11-08,U3963,6626
L593,2022-02-13,U3964,4614
L258,2020-08-05,U3965,2975
L431,2023-11-28,U3966,4175
L673,2022-11-10,U3967,1336
L222,2024-02-02,U3968,5502
L404,2021-10-01,U3969,2644
L768,2021-11-02,U3970,9137
L910,2023-04-28,U3971,3930
L932,2023-04-16,U3972,3919
L361,2023-03-15,U3973,2774
L142,2023-05-29,U3974,575
L630,2023-01-20,U3975,1933
L841,2023-04-26,U3976,7609
L555,2022-09-29,U3977,4579
L329,2020-11-15,U3978,1426
L988,2023-03-26,U3979,5636
L351,2020-02-29,U3980,2110
L328,2020-03-31,U3981,6713
L119,2022-01-05,U3982,6979
L141,2020-03-25,U3983,6884
L412,2020-02-23,U3984,3723
L158,2020-10-06,U3985,1192
L032,2023-11-20,U3986,9021
L994,2020-11-01,U3987,3901
L677,2020-03-12,U3988,4914
L646,2023-06-23,U3989,9177
L230,2022-03-25,U3990,5168
L609,2021-12-07,U3991,2885
L663,2020-09-10,U3992,7899
L214,2020-04-11,U3993,4486
L567,2024-01-16,U3994,6360
L131,2021-05-03,U3995,334
L370,2024-02-02,U3996,2799
L098,2023-01-29,U3997,2328
L051,2021-01-14,U3998,4678
L958,2023-02-08,U3999,1267
L815,2020-05-25,U4000,6457
L369,2023-12-22,U4001,6858
L743,2022-03-26,U4002,9017
L157,2023-06-27,U4003,3445
L354,2023-07-13,U4004,8106
L558,2020-10-21,U4005,1773
L509,2021-11-17,U4006,5251
L332,2023-12-15,U4007,162
L343,2020-06-11,U4008,4001
L381,2021-08-25,U4009,9422
L980,2021-10-20,U4010,2363
L759,2020-08-02,U4011,9518
L416,2020-04-27,U4012,7367
L630,2023-10-27,U4013,5192
L723,2023-04-16,U4014,6394
L784,2020-05-02,U4015,7069
L597,2022-11-21,U4016,1744
L404,2022-02-28,U4017,466
L697,2020-05-04,U4018,3712
L866,2020-12-04,U4019,4808
L655,2021-10-26,U4020,8294
L591,2024-01-31,U4021,2020
L731,2020-07-11,U4022,327
L829,2023-03-23,U4023,1864
L675,2023-02-16,U4024,4487
L058,2021-07-26,U4025,148
L296,2022-11-23,U4026,4261
L692,2023-12-27,U4027,8964
L767,2021-01-20,U4028,1037
L547,2023-06-20,U4029,6257
L356,2020-08-05,U4030,6609
L698,2022-04-18,U4031,4219
L348,2021-03-14,U4032,8483
L409,2022-04-16,U4033,2515
L636,2023-10-22,U4034,9417
L092,2021-12-09,U4035,4009
L244,2022-06-19,U4036,9639
L287,2020-12-31,U4037,2271
L496,2020-05-13,U4038,2783
L485,2021-03-21,U4039,9662
L246,2020-10-12,U4040,6302
L313,2021-03-08,U4041,4632
L126,2022-10-10,U4042,1181
L298,2022-09-18,U4043,9495
L993,2020-05-06,U4044,7013
L843,2023-12-16,U4045,9294
L058,2023-12-19,U4046,4239
L224,2023-08-28,U4047,6517
L632,2023-02-10,U4048,811
L423,2023-06-18,U4049,9374
L395,2022-02-04,U4050,1791
L302,2020-11-01,U4051,9388
L554,2022-05-15,U4052,4515
L996,2021-09-11,U4053,9084
L003,2022-02-11,U4054,9468
L275,2022-04-15,U4055,6622
L022,2023-05-08,U4056,3553
L555,2022-08-15,U4057,6212
L216,2021-09-08,U4058,9642
L506,2022-07-23,U4059,4427
L090,2022-04-16,U4060,8786
L895,2021-04-10,U4061,9947
L423,2022-07-14,U4062,909
L967,2023-07-01,U4063,8313
L291,2020-07-26,U4064,7315
L628,2022-09-16,U4065,2283
L306,2023-11-15,U4066,4496
L352,2022-09-13,U4067,2858
L414,2020-08-27,U4068,4027
L811,2020-10-22,U4069,6537
L767,2020-11-05,U4070,806
L896,2023-01-06,U4071,6127
L252,2023-05-28,U4072,8236
L343,2021-11-25,U4073,2719
L525,2023-04-29,U4074,8526
L127,2022-01-28,U4075,7516
L922,2020-07-05,U4076,2662
L812,2020-12-26,U4077,5022
L064,2024-01-06,U4078,1473
L795,2021-07-27,U4079,5657
L395,2022-12-23,U4080,9162
L443,2020-06-03,U4081,2121
L663,2023-08-02,U4082,2513
L427,2022-05-22,U4083,3175
L761,2023-09-26,U4084,1565
L418,2021-03-08,U4085,3479
L530,2021-10-07,U4086,5489
L603,2021-09-16,U4087,2908
L929,2021-03-09,U4088,4271
L764,2022-04-21,U4089,124
L284,2023-06-01,U4090,6325
L874,2023-06-19,U4091,4452
L455,2023-10-24,U4092,4793
L990,2021-12-21,U4093,6347
L537,2021-11-16,U4094,1208
L284,2020-07-09,U4095,6780
L566,2020-05-23,U4096,8407
L550,2020-07-08,U4097,1600
L827,2020-05-31,U4098,518
L920,2022-05-28,U4099,6031
L176,2022-04-03,U4100,4654
L680,2022-04-25,U4101,5910
L026,2022-09-25,U4102,6869
L065,2021-08-16,U4103,3619
L309,2023-01-16,U4104,4825
L253,2020-07-23,U4105,7070
L777,2021-04-09,U4106,1256
L728,2022-07-01,U4107,6776
L081,2022-02-20,U4108,2007
L423,2021-08-10,U4109,1519
L772,2020-12-15,U4110,9657
L977,2023-05-11,U4111,5023
L859,2021-11-17,U4112,8003
L652,2022-03-04,U4113,5518
L503,2023-03-24,U4114,2047
L093,2020-05-05,U4115,6818
L668,2021-08-23,U4116,3905
L818,2023-05-30,U4117,9503
L653,2021-01-17,U4118,6599
L130,2021-03-27,U4119,2980
L698,2021-04-26,U4120,6588
L223,2020-09-10,U4121,8791
L887,2021-02-08,U4122,6495
L528,2023-06-13,U4123,6495
L220,2022-07-17,U4124,1975
L908,2022-12-03,U4125,9244
L715,2021-02-02,U4126,1580
L194,2023-11-26,U4127,8761
L365,2022-10-17,U4128,7845
L167,2021-09-14,U4129,2650
L915,2020-05-01,U4130,2575
L364,2023-04-10,U4131,2970
L192,2021-08-18,U4132,4425
L989,2020-05-30,U4133,9886
L196,2021-02-15,U4134,7548
L982,2021-03-15,U4135,6913
L293,2021-09-18,U4136,8739
L170,2022-05-19,U4137,4562
L037,2022-01-07,U4138,3041
L948,2023-05-09,U4139,1126
L249,2023-05-05,U4140,2895
L445,2023-07-05,U4141,6383
L758,2020-11-20,U4142,726
L546,2020-02-13,U4143,644
L832,2020-10-08,U4144,9465
L083,2021-03-09,U4145,9979
L846,2023-09-25,U4146,5411
L902,2022-04-27,U4147,1281
L024,2021-11-30,U4148,3068
L818,2023-11-23,U4149,2708
L637,2022-02-24,U4150,876
L916,2020-09-03,U4151,933
L214,2023-04-28,U4152,2763
L310,2020-04-04,U4153,6463
L063,2023-01-24,U4154,757
L212,2023-10-27,U4155,4279
L508,2022-08-26,U4156,5952
L681,2023-07-11,U4157,2747
L767,2023-09-25,U4158,8682
L036,2021-10-09,U4159,3950
L462,2022-12-06,U4160,6221
L804,2020-06-17,U4161,6122
L471,2022-02-17,U4162,4124
L475,2023-05-02,U4163,724
L570,2023-04-23,U4164,6744
L967,2021-07-17,U4165,4768
L439,2021-05-31,U4166,3596
L742,2023-08-24,U4167,2062
L500,2023-09-29,U4168,3011
L632,2020-05-02,U4169,6444
L778,2022-06-06,U4170,5447
L731,2023-05-14,U4171,7422
L090,2023-12-01,U4172,4155
L459,2022-03-05,U4173,8553
L966,2022-04-18,U4174,2751
L109,2021-01-28,U4175,8979
L159,2023-02-10,U4176,3040
L779,2020-12-27,U4177,6234
L687,2022-08-03,U4178,5246
L036,2022-02-03,U4179,7893
L103,2021-04-03,U4180,7413
L973,2023-10-11,U4181,9637
L013,2022-07-18,U4182,2284
L302,2021-01-13,U4183,4537
L654,2021-01-09,U4184,1154
L335,2024-01-17,U4185,3482
L565,2023-09-14,U4186,477
L259,2021-10-05,U4187,9214
L417,2023-08-22,U4188,8545
L305,2023-09-03,U4189,987
L760,2023-02-15,U4190,7879
