calling_line_id,called_line_id,start_time,call_id,duration
L368,L854,2021-05-02,CAL0642,3162
L020,L394,2019-03-31,CAL0643,1163
L170,L846,2022-12-08,CAL0644,313
L118,L661,2023-02-09,CAL0645,2591
L453,L658,2019-05-06,CAL0646,182
L900,L248,2020-02-02,CAL0647,808
L739,L850,2020-10-30,CAL0648,825
L625,L056,2020-07-24,CAL0649,1167
L478,L187,2023-04-04,CAL0650,3488
L278,L105,2023-01-25,CAL0651,2493
L110,L944,2022-10-29,CAL0652,1361
L182,L525,2023-03-07,CAL0653,2324
L044,L499,2019-04-22,CAL0654,529
L463,L911,2019-08-16,CAL0655,1904
L768,L655,2023-08-11,CAL0656,1728
L286,L955,2021-12-26,CAL0657,3576
L329,L794,2021-04-08,CAL0658,504
L573,L695,2020-01-15,CAL0659,1796
L512,L364,2019-07-18,CAL0660,521
L939,L482,2023-04-12,CAL0661,2896
L762,L478,2022-01-24,CAL0662,1039
L903,L637,2020-06-02,CAL0663,2017
L330,L831,2021-09-21,CAL0664,1761
L345,L502,2023-02-21,CAL0665,3560
L875,L133,2022-06-14,CAL0666,398
L137,L882,2020-05-08,CAL0667,133
L956,L644,2020-04-12,CAL0668,3339
L849,L548,2022-10-08,CAL0669,3542
L353,L311,2020-05-18,CAL0670,3533
L891,L751,2023-01-11,CAL0671,3091
L201,L496,2022-03-23,CAL0672,3195
L149,L264,2020-09-14,CAL0673,2826
L292,L871,2023-12-04,CAL0674,191
L441,L880,2022-11-20,CAL0675,3446
L386,L087,2022-07-08,CAL0676,213
L595,L116,2023-10-07,CAL0677,2430
L757,L683,2019-08-02,CAL0678,1445
L179,L476,2023-06-04,CAL0679,3555
L481,L117,2023-05-18,CAL0680,338
L601,L942,2021-09-28,CAL0681,3066
L812,L747,2019-05-27,CAL0682,1401
L563,L240,2023-11-28,CAL0683,231
L541,L476,2019-07-03,CAL0684,2948
L656,L125,2022-07-08,CAL0685,3496
L862,L547,2019-09-24,CAL0686,807
L483,L939,2023-02-07,CAL0687,3287
L938,L833,2019-09-20,CAL0688,3468
L519,L026,2022-05-28,CAL0689,1136
L676,L430,2023-11-28,CAL0690,1464
L859,L430,2023-07-02,CAL0691,2200
L801,L404,2021-01-25,CAL0692,1273
L428,L294,2023-09-07,CAL0693,1428
L134,L572,2023-09-10,CAL0694,183
L895,L192,2021-12-01,CAL0695,2800
L522,L129,2022-12-20,CAL0696,1480
L408,L517,2022-07-25,CAL0697,1252
L004,L860,2022-06-15,CAL0698,233
L719,L297,2020-08-11,CAL0699,99
L983,L664,2023-06-27,CAL0700,111
L448,L856,2020-10-25,CAL0701,1917
L536,L999,2022-03-04,CAL0702,3356
L163,L304,2019-10-25,CAL0703,2521
L551,L219,2020-11-07,CAL0704,2168
L099,L921,2021-09-21,CAL0705,2973
L866,L081,2020-04-15,CAL0706,781
L069,L099,2023-12-12,CAL0707,1068
L985,L883,2020-04-22,CAL0708,717
L718,L457,2023-08-12,CAL0709,1036
L151,L520,2023-12-27,CAL0710,2226
L806,L024,2023-03-21,CAL0711,2379
L214,L974,2022-12-01,CAL0712,1114
L999,L702,2022-02-18,CAL0713,662
L502,L333,2019-12-11,CAL0714,2872
L545,L902,2021-12-11,CAL0715,1569
L569,L293,2020-06-05,CAL0716,3098
L309,L523,2019-02-17,CAL0717,1517
L023,L268,2019-03-28,CAL0718,3212
L403,L264,2023-08-01,CAL0719,465
L298,L104,2021-10-20,CAL0720,650
L132,L790,2019-07-16,CAL0721,1749
L613,L222,2023-04-20,CAL0722,1914
L690,L364,2021-11-25,CAL0723,1670
L314,L471,2023-09-30,CAL0724,2248
L022,L180,2020-04-30,CAL0725,2663
L121,L058,2020-11-30,CAL0726,2356
L085,L283,2020-10-30,CAL0727,1449
L923,L660,2020-02-02,CAL0728,3421
L890,L704,2022-08-11,CAL0729,1760
L470,L221,2021-03-18,CAL0730,1501
L796,L154,2022-02-10,CAL0731,2915
L373,L022,2020-01-12,CAL0732,2118
L720,L067,2022-02-08,CAL0733,2660
L975,L837,2021-10-28,CAL0734,1419
L169,L358,2021-08-12,CAL0735,2783
L066,L303,2021-03-19,CAL0736,2502
L380,L637,2019-04-21,CAL0737,379
L142,L156,2023-12-24,CAL0738,2116
L611,L295,2021-10-20,CAL0739,3044
L072,L556,2023-09-12,CAL0740,2081
L393,L098,2019-09-30,CAL0741,3425
L726,L466,2020-08-06,CAL0742,2758
L191,L177,2024-01-11,CAL0743,2072
L020,L145,2021-02-24,CAL0744,375
L534,L242,2019-04-30,CAL0745,2874
L321,L110,2022-05-08,CAL0746,2293
L616,L219,2019-08-28,CAL0747,1331
L557,L204,2019-03-29,CAL0748,1219
L798,L216,2020-08-12,CAL0749,2649
L218,L990,2023-04-28,CAL0750,2264
L009,L880,2022-10-07,CAL0751,1668
L141,L335,2021-01-07,CAL0752,2804
L419,L099,2022-08-21,CAL0753,1384
L274,L074,2022-04-12,CAL0754,3452
L872,L477,2021-01-01,CAL0755,3452
L059,L171,2020-04-29,CAL0756,1914
L891,L824,2021-11-27,CAL0757,1902
L639,L871,2020-02-16,CAL0758,1245
L754,L103,2022-07-01,CAL0759,1894
L558,L422,2021-10-13,CAL0760,3067
L906,L246,2021-12-19,CAL0761,1530
L004,L923,2020-07-19,CAL0762,3205
L017,L942,2021-05-22,CAL0763,1358
L704,L891,2022-03-31,CAL0764,289
L713,L883,2023-07-14,CAL0765,2642
L1000,L019,2022-06-27,CAL0766,3183
L951,L291,2022-11-12,CAL0767,2545
L151,L820,2020-08-14,CAL0768,2053
L026,L509,2023-04-29,CAL0769,3280
L335,L738,2022-11-03,CAL0770,533
L188,L975,2020-01-07,CAL0771,3485
L617,L664,2022-12-12,CAL0772,1379
L826,L647,2023-06-16,CAL0773,968
L038,L095,2021-07-29,CAL0774,621
L707,L010,2019-05-16,CAL0775,918
L358,L693,2019-08-10,CAL0776,1433
L216,L824,2022-09-19,CAL0777,2391
L491,L903,2022-11-22,CAL0778,3358
L940,L506,2019-10-13,CAL0779,3138
L513,L515,2023-12-07,CAL0780,1953
L758,L009,2023-01-13,CAL0781,3096
L095,L074,2019-06-27,CAL0782,1687
L931,L358,2020-03-01,CAL0783,2135
L209,L375,2019-05-05,CAL0784,3514
L512,L426,2020-07-19,CAL0785,2165
L993,L078,2019-04-23,CAL0786,3124
L916,L467,2019-10-25,CAL0787,2234
L914,L765,2020-09-17,CAL0788,1485
L401,L997,2019-04-21,CAL0789,1995
L880,L768,2021-04-28,CAL0790,1035
L593,L278,2024-02-06,CAL0791,986
L531,L932,2020-10-15,CAL0792,2817
L481,L863,2020-06-09,CAL0793,584
L700,L750,2021-06-20,CAL0794,1144
L104,L095,2019-10-02,CAL0795,72
L588,L703,2019-10-23,CAL0796,103
L775,L607,2024-01-24,CAL0797,1770
L926,L661,2020-04-18,CAL0798,3384
L570,L459,2019-12-15,CAL0799,3353
L297,L571,2022-08-31,CAL0800,3478
L578,L684,2024-01-23,CAL0801,483
L851,L429,2019-07-21,CAL0802,2745
L247,L520,2023-07-17,CAL0803,3504
L548,L260,2023-10-26,CAL0804,1072
L584,L826,2020-12-14,CAL0805,934
L970,L076,2023-05-12,CAL0806,1094
L737,L690,2020-02-09,CAL0807,74
L682,L665,2022-09-04,CAL0808,456
L311,L220,2019-07-14,CAL0809,2005
L547,L448,2022-12-30,CAL0810,338
L846,L822,2023-01-06,CAL0811,1763
L486,L358,2023-10-06,CAL0812,1471
L664,L974,2020-10-21,CAL0813,2387
L816,L942,2022-11-07,CAL0814,128
L865,L799,2020-07-01,CAL0815,3354
L411,L138,2023-10-24,CAL0816,75
L090,L461,2021-09-28,CAL0817,536
L787,L252,2020-09-26,CAL0818,3390
L767,L650,2020-11-15,CAL0819,2285
L865,L351,2023-09-13,CAL0820,1233
L695,L967,2019-11-20,CAL0821,940
L031,L257,2021-02-13,CAL0822,661
L780,L547,2023-04-14,CAL0823,3516
L661,L386,2022-06-29,CAL0824,1471
L930,L054,2022-11-07,CAL0825,3594
L763,L980,2023-07-30,CAL0826,1784
L954,L379,2021-03-07,CAL0827,2593
L145,L813,2023-06-01,CAL0828,1049
L766,L495,2020-01-29,CAL0829,2734
L445,L396,2022-08-15,CAL0830,1976
L356,L395,2022-04-22,CAL0831,2498
L358,L052,2022-01-06,CAL0832,3114
L150,L352,2023-07-11,CAL0833,1870
L145,L686,2020-09-12,CAL0834,270
L399,L094,2020-11-29,CAL0835,2083
L993,L325,2022-06-24,CAL0836,261
L751,L251,2024-01-11,CAL0837,3290
L751,L501,2019-11-25,CAL0838,2302
L649,L039,2021-05-15,CAL0839,1456
L785,L113,2023-02-08,CAL0840,1295
L623,L718,2021-10-16,CAL0841,3421
L417,L024,2020-01-21,CAL0842,3162
L728,L526,2019-12-22,CAL0843,736
L345,L887,2023-12-28,CAL0844,588
L707,L775,2021-07-10,CAL0845,307
L736,L449,2019-09-01,CAL0846,1324
L212,L925,2020-12-01,CAL0847,1628
L231,L965,2022-12-10,CAL0848,670
L728,L584,2021-08-03,CAL0849,1408
L075,L108,2020-03-12,CAL0850,2160
L027,L642,2020-10-27,CAL0851,102
L748,L142,2020-05-30,CAL0852,82
L147,L377,2020-04-25,CAL0853,3219
L607,L942,2022-08-30,CAL0854,92
L613,L586,2022-06-29,CAL0855,585
L784,L842,2022-12-06,CAL0856,3322
L539,L963,2019-10-10,CAL0857,3356
L754,L982,2021-05-30,CAL0858,1212
L697,L956,2023-04-13,CAL0859,3501
L218,L928,2022-09-26,CAL0860,2703
L252,L015,2022-03-02,CAL0861,1046
L060,L254,2019-09-18,CAL0862,2442
L116,L278,2019-09-19,CAL0863,1404
L076,L248,2019-03-31,CAL0864,204
L789,L244,2020-12-20,CAL0865,484
L102,L028,2019-09-06,CAL0866,3266
L966,L103,2020-11-30,CAL0867,1465
L852,L127,2020-02-05,CAL0868,1612
L677,L295,2019-11-04,CAL0869,1554
L888,L963,2020-03-27,CAL0870,2621
L687,L371,2023-03-25,CAL0871,95
L180,L862,2020-08-04,CAL0872,283
L596,L714,2022-01-31,CAL0873,3175
L664,L396,2021-11-30,CAL0874,1410
L004,L996,2020-11-25,CAL0875,728
L549,L798,2020-09-10,CAL0876,722
L667,L378,2022-06-12,CAL0877,1390
L510,L568,2020-10-18,CAL0878,1680
L481,L245,2019-06-02,CAL0879,1876
L090,L178,2021-06-05,CAL0880,1229
L182,L444,2020-08-12,CAL0881,2151
L222,L158,2019-06-19,CAL0882,754
L754,L466,2021-12-30,CAL0883,2273
L009,L095,2022-07-28,CAL0884,174
L223,L542,2020-07-03,CAL0885,2348
L003,L972,2023-12-28,CAL0886,2502
L128,L890,2023-07-24,CAL0887,2737
L222,L443,2020-10-22,CAL0888,1012
L247,L710,2024-01-09,CAL0889,1461
L011,L823,2022-11-28,CAL0890,2865
L554,L763,2021-04-25,CAL0891,1708
L400,L839,2023-07-16,CAL0892,351
L060,L113,2023-01-29,CAL0893,1278
L561,L126,2019-03-26,CAL0894,506
L041,L786,2023-07-11,CAL0895,1373
L002,L294,2021-06-29,CAL0896,453
L181,L964,2021-09-09,CAL0897,2019
L373,L163,2020-08-01,CAL0898,2118
L696,L717,2023-09-06,CAL0899,1383
L752,L411,2020-06-08,CAL0900,3386
L598,L167,2022-01-01,CAL0901,2080
L998,L543,2023-04-19,CAL0902,2952
L227,L571,2021-11-05,CAL0903,2130
L015,L250,2020-11-05,CAL0904,441
L603,L217,2023-10-12,CAL0905,574
L824,L844,2023-08-24,CAL0906,2246
L759,L677,2020-07-07,CAL0907,2692
L975,L591,2020-07-31,CAL0908,3403
L130,L885,2023-04-27,CAL0909,1999
L488,L810,2021-07-20,CAL0910,1425
L365,L363,2019-02-21,CAL0911,2777
L877,L783,2020-08-30,CAL0912,1111
L238,L457,2022-11-22,CAL0913,3278
L762,L430,2023-11-03,CAL0914,2526
L817,L986,2023-12-10,CAL0915,1133
L471,L886,2020-10-08,CAL0916,3430
L854,L257,2021-02-02,CAL0917,2812
L438,L819,2022-06-18,CAL0918,2576
L041,L835,2023-03-22,CAL0919,113
L236,L351,2022-02-14,CAL0920,364
L129,L340,2019-08-07,CAL0921,2157
L691,L860,2019-10-09,CAL0922,2302
L632,L817,2020-10-16,CAL0923,1626
L100,L719,2019-08-15,CAL0924,733
L741,L129,2022-01-03,CAL0925,384
L930,L258,2023-05-17,CAL0926,1030
L904,L938,2023-05-15,CAL0927,2953
L318,L472,2023-09-01,CAL0928,531
L128,L713,2021-01-12,CAL0929,3456
L089,L368,2022-11-17,CAL0930,831
L019,L109,2022-11-24,CAL0931,2655
L623,L1000,2020-08-20,CAL0932,323
L698,L050,2023-10-09,CAL0933,490
L425,L444,2023-07-21,CAL0934,3573
L826,L897,2023-01-30,CAL0935,2438
L665,L244,2019-07-20,CAL0936,1497
L621,L864,2019-03-01,CAL0937,669
L609,L431,2022-07-04,CAL0938,2276
L907,L611,2022-09-10,CAL0939,3242
L418,L463,2023-01-06,CAL0940,1873
L453,L197,2023-12-13,CAL0941,3565
L572,L600,2024-02-08,CAL0942,3302
L431,L020,2019-03-10,CAL0943,1978
L002,L339,2022-07-11,CAL0944,1208
L605,L136,2023-02-04,CAL0945,3008
L094,L369,2020-02-13,CAL0946,2442
L788,L039,2022-02-17,CAL0947,729
L584,L219,2023-03-02,CAL0948,3571
L452,L612,2020-04-29,CAL0949,2855
L313,L550,2023-10-04,CAL0950,1288
L423,L740,2019-02-15,CAL0951,2271
L152,L350,2023-05-07,CAL0952,845
L830,L255,2019-05-17,CAL0953,2663
L514,L550,2021-03-11,CAL0954,657
L654,L161,2019-09-30,CAL0955,3075
L553,L204,2022-02-23,CAL0956,1976
L453,L374,2023-08-26,CAL0957,2717
L294,L892,2020-06-11,CAL0958,599
L375,L927,2022-08-04,CAL0959,1974
L029,L053,2021-08-09,CAL0960,72
L375,L095,2019-03-16,CAL0961,417
L687,L429,2022-11-26,CAL0962,1581
L189,L804,2020-04-24,CAL0963,237
L289,L063,2021-12-09,CAL0964,2938
L788,L832,2023-11-18,CAL0965,1952
L608,L152,2019-09-30,CAL0966,1956
L897,L274,2020-08-15,CAL0967,3541
L115,L027,2023-06-03,CAL0968,1708
L808,L053,2023-11-01,CAL0969,1514
L789,L907,2023-01-30,CAL0970,2959
L977,L852,2022-09-27,CAL0971,1541
L462,L445,2020-05-31,CAL0972,3378
L687,L259,2020-08-15,CAL0973,1841
L986,L820,2024-01-11,CAL0974,38
L017,L259,2021-02-17,CAL0975,2402
L505,L703,2023-04-11,CAL0976,2704
L202,L380,2022-05-11,CAL0977,3426
L199,L123,2023-01-15,CAL0978,1213
L353,L786,2020-03-08,CAL0979,3481
L629,L702,2020-11-27,CAL0980,424
L640,L098,2019-03-21,CAL0981,2489
L084,L278,2022-06-16,CAL0982,2331
L769,L959,2019-02-17,CAL0983,2198
L121,L587,2023-10-02,CAL0984,745
L071,L988,2021-03-12,CAL0985,214
L224,L625,2022-03-20,CAL0986,719
L754,L220,2020-09-23,CAL0987,3175
L633,L506,2020-10-15,CAL0988,2403
L013,L309,2019-06-04,CAL0989,1668
L293,L221,2022-05-02,CAL0990,1463
L549,L333,2020-11-08,CAL0991,2360
L428,L995,2021-01-18,CAL0992,3202
L948,L730,2020-01-21,CAL0993,1381
L012,L390,2020-03-19,CAL0994,836
L786,L628,2020-02-16,CAL0995,681
L326,L003,2021-01-20,CAL0996,2378
L188,L728,2020-01-15,CAL0997,2819
L982,L482,2020-10-06,CAL0998,100
L749,L721,2023-11-08,CAL0999,806
L266,L381,2021-08-24,CAL1000,881
L745,L524,2020-02-26,CAL1001,1905
L898,L431,2019-12-06,CAL1002,3030
L003,L169,2019-09-23,CAL1003,2026
L573,L716,2022-03-20,CAL1004,3445
L473,L864,2020-08-28,CAL1005,2571
L606,L778,2023-10-30,CAL1006,2772
L973,L230,2019-06-03,CAL1007,1714
L452,L454,2022-07-15,CAL1008,621
L410,L603,2021-10-04,CAL1009,1000
L424,L593,2022-07-08,CAL1010,705
L587,L215,2023-11-22,CAL1011,706
L448,L072,2023-11-16,CAL1012,3536
L913,L497,2019-10-25,CAL1013,1553
L385,L063,2023-12-23,CAL1014,50
L816,L452,2022-11-20,CAL1015,3289
L473,L662,2020-09-27,CAL1016,338
L611,L461,2023-12-12,CAL1017,96
L448,L957,2020-10-16,CAL1018,951
L959,L808,2024-01-23,CAL1019,1962
L469,L314,2019-07-09,CAL1020,1414
L914,L302,2022-03-21,CAL1021,2341
L724,L235,2023-09-29,CAL1022,1416
L924,L236,2020-03-02,CAL1023,994
L663,L794,2020-03-20,CAL1024,902
L571,L807,2019-11-29,CAL1025,2374
L101,L285,2022-12-01,CAL1026,657
L890,L677,2023-11-12,CAL1027,3111
L130,L627,2022-12-19,CAL1028,1281
L025,L425,2019-03-21,CAL1029,1161
L871,L726,2021-08-25,CAL1030,3596
L573,L612,2021-08-10,CAL1031,3529
L052,L161,2023-11-10,CAL1032,2114
L154,L025,2020-07-10,CAL1033,2051
L665,L206,2020-01-01,CAL1034,679
L191,L183,2019-12-31,CAL1035,3354
L616,L277,2022-05-31,CAL1036,1613
L325,L500,2023-12-26,CAL1037,2079
L735,L753,2021-08-05,CAL1038,581
L861,L262,2023-06-10,CAL1039,3419
L791,L311,2019-05-13,CAL1040,239
L777,L232,2021-08-29,CAL1041,2975
L854,L799,2019-03-24,CAL1042,901
L435,L801,2023-12-18,CAL1043,1616
L282,L412,2020-07-24,CAL1044,332
L392,L998,2019-11-16,CAL1045,2718
L865,L828,2020-01-16,CAL1046,1389
L930,L685,2020-10-26,CAL1047,3328
L289,L652,2021-06-08,CAL1048,2032
L733,L658,2022-04-13,CAL1049,953
L143,L538,2021-10-24,CAL1050,1190
L337,L630,2023-07-07,CAL1051,2545
L272,L080,2022-07-06,CAL1052,1458
L397,L587,2021-02-22,CAL1053,1927
L075,L918,2021-05-24,CAL1054,3240
L560,L308,2020-02-02,CAL1055,2180
L561,L600,2023-11-25,CAL1056,719
L410,L705,2023-07-27,CAL1057,2991
L599,L243,2022-12-17,CAL1058,3266
L571,L210,2020-12-23,CAL1059,3289
L363,L862,2019-05-10,CAL1060,2238
L888,L896,2023-05-07,CAL1061,3248
L680,L869,2020-06-01,CAL1062,55
L932,L732,2023-06-14,CAL1063,3401
L941,L847,2022-03-10,CAL1064,2230
L402,L172,2020-04-16,CAL1065,2712
L668,L271,2023-04-03,CAL1066,2881
L556,L042,2022-07-14,CAL1067,439
L499,L329,2019-03-05,CAL1068,2780
L099,L449,2019-11-22,CAL1069,2350
L238,L045,2023-03-05,CAL1070,1054
L137,L354,2021-06-05,CAL1071,1569
L488,L941,2023-05-10,CAL1072,2145
L673,L823,2023-03-15,CAL1073,1054
L735,L745,2022-02-03,CAL1074,2736
L204,L006,2020-09-30,CAL1075,2382
L907,L183,2019-08-20,CAL1076,3318
L482,L017,2021-04-05,CAL1077,1945
L945,L505,2023-12-05,CAL1078,1680
L045,L718,2023-05-30,CAL1079,2392
L863,L712,2024-01-14,CAL1080,1727
L545,L570,2021-12-24,CAL1081,2606
L618,L832,2020-03-03,CAL1082,1938
L001,L130,2022-11-14,CAL1083,1595
L413,L080,2020-02-19,CAL1084,2020
L368,L372,2019-06-18,CAL1085,3586
L567,L262,2021-12-30,CAL1086,2868
L260,L613,2019-11-18,CAL1087,2675
L650,L412,2022-02-06,CAL1088,314
L597,L560,2020-04-02,CAL1089,2234
L800,L046,2020-10-01,CAL1090,804
L506,L014,2023-09-01,CAL1091,765
L244,L647,2023-05-13,CAL1092,1291
L034,L860,2021-11-27,CAL1093,2708
L871,L462,2023-07-25,CAL1094,1368
L306,L319,2023-08-21,CAL1095,622
L298,L240,2020-02-29,CAL1096,1045
L602,L561,2021-06-19,CAL1097,3437
L976,L876,2019-06-30,CAL1098,2983
L820,L401,2023-07-15,CAL1099,2981
L081,L552,2020-06-04,CAL1100,1453
L468,L412,2022-08-23,CAL1101,1366
L075,L283,2019-08-08,CAL1102,3133
L669,L801,2019-08-05,CAL1103,1070
L966,L116,2021-11-09,CAL1104,2610
L760,L027,2022-03-29,CAL1105,537
L259,L036,2024-01-24,CAL1106,494
L144,L761,2020-04-26,CAL1107,2145
L727,L479,2022-09-17,CAL1108,3523
L454,L071,2024-01-29,CAL1109,2438
L993,L088,2021-01-28,CAL1110,2186
L045,L007,2023-08-03,CAL1111,1671
L280,L801,2020-09-14,CAL1112,764
L302,L725,2023-04-15,CAL1113,2376
L332,L652,2021-03-16,CAL1114,2749
L185,L790,2023-03-16,CAL1115,1427
L081,L139,2020-12-29,CAL1116,688
L699,L482,2022-12-26,CAL1117,2588
L099,L368,2020-12-18,CAL1118,155
L167,L799,2023-08-03,CAL1119,223
L071,L509,2019-12-07,CAL1120,896
L321,L246,2020-10-11,CAL1121,1713
L866,L779,2022-06-20,CAL1122,3003
L742,L678,2023-06-18,CAL1123,1822
L364,L058,2024-02-10,CAL1124,1723
L081,L752,2019-07-13,CAL1125,1444
L875,L226,2019-03-22,CAL1126,1872
L259,L905,2019-05-26,CAL1127,2940
L266,L004,2024-02-12,CAL1128,1019
L682,L320,2023-02-08,CAL1129,2656
L634,L210,2023-03-06,CAL1130,114
L759,L953,2022-11-02,CAL1131,2333
L352,L573,2021-09-12,CAL1132,3283
L815,L192,2022-05-07,CAL1133,2470
L435,L226,2023-04-02,CAL1134,1741
L149,L113,2023-01-28,CAL1135,1037
L635,L996,2021-03-14,CAL1136,170
L092,L108,2022-07-08,CAL1137,3155
L262,L855,2022-12-31,CAL1138,3439
L101,L013,2021-03-30,CAL1139,599
L497,L283,2021-10-01,CAL1140,298
L469,L535,2022-08-09,CAL1141,1720
L291,L180,2022-12-26,CAL1142,834
L081,L835,2021-03-29,CAL1143,1176
L581,L330,2023-12-09,CAL1144,2387
L592,L139,2022-05-17,CAL1145,2374
L589,L163,2023-10-01,CAL1146,809
L126,L523,2022-12-16,CAL1147,2824
L905,L744,2023-08-02,CAL1148,2554
L535,L754,2020-03-15,CAL1149,113
L463,L762,2022-01-23,CAL1150,1755
L033,L955,2020-02-19,CAL1151,3129
L047,L722,2020-07-04,CAL1152,3159
L265,L672,2020-01-12,CAL1153,2034
L677,L034,2022-10-16,CAL1154,1633
L298,L443,2021-07-12,CAL1155,581
L140,L731,2019-05-25,CAL1156,2464
L566,L540,2020-03-03,CAL1157,804
L529,L922,2020-11-28,CAL1158,3467
L087,L004,2021-05-02,CAL1159,576
L675,L394,2020-07-31,CAL1160,1751
L029,L514,2024-01-30,CAL1161,1390
L483,L484,2019-08-04,CAL1162,49
L477,L505,2023-08-11,CAL1163,1914
L787,L073,2020-06-18,CAL1164,1951
L037,L867,2019-06-11,CAL1165,2277
L836,L855,2021-04-13,CAL1166,2156
L797,L777,2020-12-23,CAL1167,1655
L885,L898,2019-08-11,CAL1168,803
L011,L777,2023-06-06,CAL1169,2965
L800,L533,2023-01-11,CAL1170,839
L125,L025,2021-12-27,CAL1171,1439
L051,L937,2019-10-19,CAL1172,3078
L564,L588,2020-02-17,CAL1173,1962
L579,L473,2019-03-04,CAL1174,3531
L088,L988,2019-04-12,CAL1175,2173
L482,L783,2020-01-23,CAL1176,1384
L182,L009,2022-05-12,CAL1177,3224
L567,L090,2022-10-29,CAL1178,867
L347,L740,2019-02-12,CAL1179,1327
L019,L905,2022-01-02,CAL1180,453
L883,L811,2022-05-22,CAL1181,1427
L228,L502,2023-07-03,CAL1182,141
L030,L819,2022-01-13,CAL1183,988
L118,L954,2023-11-12,CAL1184,3348
L991,L278,2023-01-29,CAL1185,3529
L517,L320,2021-07-21,CAL1186,862
L417,L505,2020-07-24,CAL1187,182
L338,L801,2020-09-09,CAL1188,3212
L177,L598,2020-05-27,CAL1189,2169
L503,L072,2020-03-28,CAL1190,2651
L486,L042,2021-02-10,CAL1191,1075
L693,L644,2022-06-18,CAL1192,2710
L599,L285,2022-05-02,CAL1193,911
L913,L842,2023-02-28,CAL1194,298
L581,L861,2019-07-08,CAL1195,3466
L526,L344,2019-06-28,CAL1196,715
L481,L897,2023-08-04,CAL1197,2051
L560,L787,2020-02-21,CAL1198,2469
L545,L489,2023-02-07,CAL1199,1380
L868,L923,2023-01-16,CAL1200,933
L966,L434,2019-08-29,CAL1201,270
L051,L466,2023-12-03,CAL1202,2395
L082,L260,2024-01-21,CAL1203,956
L332,L593,2024-01-09,CAL1204,3588
L849,L875,2023-12-03,CAL1205,3498
L921,L112,2019-02-19,CAL1206,2284
L270,L914,2022-04-04,CAL1207,368
L572,L267,2021-07-25,CAL1208,34
L734,L806,2020-10-30,CAL1209,1438
L831,L699,2021-02-18,CAL1210,542
L318,L833,2020-10-15,CAL1211,2925
L807,L524,2022-06-03,CAL1212,3120
L825,L255,2019-11-01,CAL1213,1888
L070,L708,2022-06-05,CAL1214,1915
L105,L105,2019-11-19,CAL1215,2647
L952,L440,2023-01-02,CAL1216,3373
L079,L381,2023-06-10,CAL1217,1544
L149,L391,2020-03-26,CAL1218,2204
L417,L007,2023-06-23,CAL1219,2499
L181,L236,2019-10-26,CAL1220,1988
L237,L198,2021-07-20,CAL1221,1396
L690,L427,2022-05-23,CAL1222,1359
L921,L700,2022-03-29,CAL1223,724
L366,L152,2023-09-02,CAL1224,772
L499,L405,2023-04-28,CAL1225,100
L186,L699,2022-07-26,CAL1226,1814
L989,L558,2020-09-20,CAL1227,3206
L841,L125,2022-04-25,CAL1228,157
L439,L343,2020-12-11,CAL1229,2874
L948,L726,2022-02-20,CAL1230,996
L988,L718,2023-02-20,CAL1231,1291
L010,L575,2022-01-12,CAL1232,2344
L590,L034,2023-04-16,CAL1233,1547
L429,L084,2023-10-07,CAL1234,2843
L925,L246,2019-02-26,CAL1235,3360
L141,L047,2023-11-20,CAL1236,1370
L524,L217,2023-09-06,CAL1237,3514
L076,L149,2021-05-12,CAL1238,3362
L259,L224,2021-11-12,CAL1239,2917
L918,L625,2019-03-15,CAL1240,2571
L084,L845,2019-10-05,CAL1241,2227
L676,L021,2020-04-10,CAL1242,1456
L082,L295,2022-04-13,CAL1243,2167
L767,L692,2023-03-31,CAL1244,3156
L739,L329,2022-06-20,CAL1245,1212
L429,L778,2020-01-18,CAL1246,1376
L123,L119,2019-10-13,CAL1247,724
L991,L539,2019-04-11,CAL1248,2167
L106,L092,2021-01-16,CAL1249,1974
L609,L956,2019-05-17,CAL1250,2433
L115,L845,2019-08-28,CAL1251,301
L810,L932,2022-01-10,CAL1252,1148
L265,L988,2023-12-28,CAL1253,1248
L182,L154,2020-11-19,CAL1254,214
L124,L526,2019-07-04,CAL1255,3499
L877,L672,2022-05-08,CAL1256,2978
L461,L940,2021-09-02,CAL1257,2448
L538,L355,2022-10-28,CAL1258,3515
L725,L190,2023-01-05,CAL1259,2510
L937,L549,2024-01-05,CAL1260,503
L871,L487,2020-11-03,CAL1261,2300
L509,L635,2019-05-20,CAL1262,2520
L629,L325,2022-04-26,CAL1263,1085
L420,L364,2022-08-22,CAL1264,358
L659,L992,2021-07-27,CAL1265,907
L796,L716,2023-05-23,CAL1266,1428
L482,L290,2022-12-09,CAL1267,1113
L655,L276,2021-02-18,CAL1268,2513
L997,L717,2024-01-30,CAL1269,718
L909,L874,2021-08-09,CAL1270,3577
L782,L758,2019-07-02,CAL1271,3373
L690,L619,2023-10-16,CAL1272,2919
L622,L667,2020-01-10,CAL1273,347
L765,L242,2020-12-31,CAL1274,566
L075,L433,2020-06-08,CAL1275,2562
L013,L243,2023-07-31,CAL1276,1674
L739,L092,2023-10-28,CAL1277,549
L225,L938,2020-08-05,CAL1278,3559
L980,L162,2022-03-25,CAL1279,788
L242,L354,2022-10-30,CAL1280,493
L607,L934,2020-02-26,CAL1281,1160
L125,L843,2021-11-19,CAL1282,2280
L635,L791,2022-07-12,CAL1283,629
